date,state_code,fips,state_name,total_cases,total_deaths
2020-03-29,NV,32,Nevada,920,15
2020-03-30,NV,32,Nevada,1044,18
2020-03-31,NV,32,Nevada,1113,26
2020-04-01,NV,32,Nevada,1279,32
2020-01-21,NY,36,New York,0,0
2020-01-22,NY,36,New York,0,0
2020-01-23,NY,36,New York,0,0
2020-01-24,NY,36,New York,0,0
2020-01-25,NY,36,New York,0,0
2020-01-26,NY,36,New York,0,0
2020-01-27,NY,36,New York,0,0
2020-01-28,NY,36,New York,0,0
2020-01-29,NY,36,New York,0,0
2020-01-30,NY,36,New York,0,0
2020-01-31,NY,36,New York,0,0
2020-02-01,NY,36,New York,0,0
2020-02-02,NY,36,New York,0,0
2020-02-03,NY,36,New York,0,0
2020-02-04,NY,36,New York,0,0
2020-02-05,NY,36,New York,0,0
2020-02-06,NY,36,New York,0,0
2020-02-07,NY,36,New York,0,0
2020-02-08,NY,36,New York,0,0
2020-02-09,NY,36,New York,0,0
2020-02-10,NY,36,New York,0,0
2020-02-11,NY,36,New York,0,0
2020-02-12,NY,36,New York,0,0
2020-02-13,NY,36,New York,0,0
2020-02-14,NY,36,New York,0,0
2020-02-15,NY,36,New York,0,0
2020-02-16,NY,36,New York,0,0
2020-02-17,NY,36,New York,0,0
2020-02-18,NY,36,New York,0,0
2020-02-19,NY,36,New York,0,0
2020-02-20,NY,36,New York,0,0
2020-02-21,NY,36,New York,0,0
2020-02-22,NY,36,New York,0,0
2020-02-23,NY,36,New York,0,0
2020-02-24,NY,36,New York,0,0
2020-02-25,NY,36,New York,0,0
2020-02-26,NY,36,New York,0,0
2020-02-27,NY,36,New York,0,0
2020-02-28,NY,36,New York,0,0
2020-02-29,NY,36,New York,0,0
2020-03-01,NY,36,New York,1,0
2020-03-02,NY,36,New York,1,0
2020-03-03,NY,36,New York,2,0
2020-03-04,NY,36,New York,11,0
2020-03-05,NY,36,New York,22,0
2020-03-06,NY,36,New York,44,0
2020-03-07,NY,36,New York,89,0
2020-03-08,NY,36,New York,106,0
2020-03-09,NY,36,New York,142,0
2020-03-10,NY,36,New York,173,0
2020-03-11,NY,36,New York,217,0
2020-03-12,NY,36,New York,326,0
2020-03-13,NY,36,New York,421,0
2020-03-14,NY,36,New York,610,2
2020-03-15,NY,36,New York,732,6
2020-03-16,NY,36,New York,950,10
2020-03-17,NY,36,New York,1374,17
2020-03-18,NY,36,New York,2382,27
2020-03-19,NY,36,New York,4152,30
2020-03-20,NY,36,New York,7102,57
2020-03-21,NY,36,New York,10356,80
2020-03-22,NY,36,New York,15168,122
2020-03-23,NY,36,New York,20875,159
2020-03-24,NY,36,New York,25665,218
2020-03-25,NY,36,New York,33066,325
2020-03-26,NY,36,New York,38987,432
2020-03-27,NY,36,New York,44635,535
2020-03-28,NY,36,New York,53363,782
2020-03-29,NY,36,New York,59568,965
2020-03-30,NY,36,New York,67174,1224
2020-03-31,NY,36,New York,75832,1550
2020-04-01,NY,36,New York,83889,1941
2020-01-21,OH,39,Ohio,0,0
2020-01-22,OH,39,Ohio,0,0
2020-01-23,OH,39,Ohio,0,0
2020-01-24,OH,39,Ohio,0,0
2020-01-25,OH,39,Ohio,0,0
2020-01-26,OH,39,Ohio,0,0
2020-01-27,OH,39,Ohio,0,0
2020-01-28,OH,39,Ohio,0,0
2020-01-29,OH,39,Ohio,0,0
2020-01-30,OH,39,Ohio,0,0
2020-01-31,OH,39,Ohio,0,0
2020-02-01,OH,39,Ohio,0,0
2020-02-02,OH,39,Ohio,0,0
2020-02-03,OH,39,Ohio,0,0
2020-02-04,OH,39,Ohio,0,0
2020-02-05,OH,39,Ohio,0,0
2020-02-06,OH,39,Ohio,0,0
2020-02-07,OH,39,Ohio,0,0
2020-02-08,OH,39,Ohio,0,0
2020-02-09,OH,39,Ohio,0,0
2020-02-10,OH,39,Ohio,0,0
2020-02-11,OH,39,Ohio,0,0
2020-02-12,OH,39,Ohio,0,0
2020-02-13,OH,39,Ohio,0,0
2020-02-14,OH,39,Ohio,0,0
2020-02-15,OH,39,Ohio,0,0
2020-02-16,OH,39,Ohio,0,0
2020-02-17,OH,39,Ohio,0,0
2020-02-18,OH,39,Ohio,0,0
2020-02-19,OH,39,Ohio,0,0
2020-02-20,OH,39,Ohio,0,0
2020-02-21,OH,39,Ohio,0,0
2020-02-22,OH,39,Ohio,0,0
2020-02-23,OH,39,Ohio,0,0
2020-02-24,OH,39,Ohio,0,0
2020-02-25,OH,39,Ohio,0,0
2020-02-26,OH,39,Ohio,0,0
2020-02-27,OH,39,Ohio,0,0
2020-02-28,OH,39,Ohio,0,0
2020-02-29,OH,39,Ohio,0,0
2020-03-01,OH,39,Ohio,0,0
2020-03-02,OH,39,Ohio,0,0
2020-03-03,OH,39,Ohio,0,0
2020-03-04,OH,39,Ohio,0,0
2020-03-05,OH,39,Ohio,0,0
2020-03-06,OH,39,Ohio,0,0
2020-03-07,OH,39,Ohio,0,0
2020-03-08,OH,39,Ohio,0,0
2020-03-09,OH,39,Ohio,3,0
2020-03-10,OH,39,Ohio,3,0
2020-03-11,OH,39,Ohio,4,0
2020-03-12,OH,39,Ohio,5,0
2020-03-13,OH,39,Ohio,13,0
2020-03-14,OH,39,Ohio,26,0
2020-03-15,OH,39,Ohio,37,0
2020-03-16,OH,39,Ohio,50,0
2020-03-17,OH,39,Ohio,67,0
2020-03-18,OH,39,Ohio,90,0
2020-03-19,OH,39,Ohio,120,0
2020-03-20,OH,39,Ohio,169,1
2020-03-21,OH,39,Ohio,247,3
2020-03-22,OH,39,Ohio,351,3
2020-03-23,OH,39,Ohio,444,6
2020-03-24,OH,39,Ohio,564,8
2020-03-25,OH,39,Ohio,706,11
2020-03-26,OH,39,Ohio,867,15
2020-03-27,OH,39,Ohio,1144,22
2020-03-28,OH,39,Ohio,1406,25
2020-03-29,OH,39,Ohio,1665,30
2020-03-30,OH,39,Ohio,1933,40
2020-03-31,OH,39,Ohio,2199,55
2020-04-01,OH,39,Ohio,2547,65
2020-01-21,OK,40,Oklahoma,0,0
2020-01-22,OK,40,Oklahoma,0,0
2020-01-23,OK,40,Oklahoma,0,0
2020-01-24,OK,40,Oklahoma,0,0
2020-01-25,OK,40,Oklahoma,0,0
2020-01-26,OK,40,Oklahoma,0,0
2020-01-27,OK,40,Oklahoma,0,0
2020-01-28,OK,40,Oklahoma,0,0
2020-01-29,OK,40,Oklahoma,0,0
2020-01-30,OK,40,Oklahoma,0,0
2020-01-31,OK,40,Oklahoma,0,0
2020-02-01,OK,40,Oklahoma,0,0
2020-02-02,OK,40,Oklahoma,0,0
2020-02-03,OK,40,Oklahoma,0,0
2020-02-04,OK,40,Oklahoma,0,0
2020-02-05,OK,40,Oklahoma,0,0
2020-02-06,OK,40,Oklahoma,0,0
2020-02-07,OK,40,Oklahoma,0,0
2020-02-08,OK,40,Oklahoma,0,0
2020-02-09,OK,40,Oklahoma,0,0
2020-02-10,OK,40,Oklahoma,0,0
2020-02-11,OK,40,Oklahoma,0,0
2020-02-12,OK,40,Oklahoma,0,0
2020-02-13,OK,40,Oklahoma,0,0
2020-02-14,OK,40,Oklahoma,0,0
2020-02-15,OK,40,Oklahoma,0,0
2020-02-16,OK,40,Oklahoma,0,0
2020-02-17,OK,40,Oklahoma,0,0
2020-02-18,OK,40,Oklahoma,0,0
2020-02-19,OK,40,Oklahoma,0,0
2020-02-20,OK,40,Oklahoma,0,0
2020-02-21,OK,40,Oklahoma,0,0
2020-02-22,OK,40,Oklahoma,0,0
2020-02-23,OK,40,Oklahoma,0,0
2020-02-24,OK,40,Oklahoma,0,0
2020-02-25,OK,40,Oklahoma,0,0
2020-02-26,OK,40,Oklahoma,0,0
2020-02-27,OK,40,Oklahoma,0,0
2020-02-28,OK,40,Oklahoma,0,0
2020-02-29,OK,40,Oklahoma,0,0
2020-03-01,OK,40,Oklahoma,0,0
2020-03-02,OK,40,Oklahoma,0,0
2020-03-03,OK,40,Oklahoma,0,0
2020-03-04,OK,40,Oklahoma,0,0
2020-03-05,OK,40,Oklahoma,0,0
2020-03-06,OK,40,Oklahoma,1,0
2020-03-07,OK,40,Oklahoma,1,0
2020-03-08,OK,40,Oklahoma,1,0
2020-03-09,OK,40,Oklahoma,1,0
2020-03-10,OK,40,Oklahoma,2,0
2020-03-11,OK,40,Oklahoma,2,0
2020-03-12,OK,40,Oklahoma,2,0
2020-03-13,OK,40,Oklahoma,3,0
2020-03-14,OK,40,Oklahoma,4,0
2020-03-15,OK,40,Oklahoma,8,0
2020-03-16,OK,40,Oklahoma,10,0
2020-03-17,OK,40,Oklahoma,18,0
2020-03-18,OK,40,Oklahoma,29,0
2020-03-19,OK,40,Oklahoma,44,1
2020-03-20,OK,40,Oklahoma,49,1
2020-03-21,OK,40,Oklahoma,53,1
2020-03-22,OK,40,Oklahoma,67,2
2020-03-23,OK,40,Oklahoma,81,2
2020-03-24,OK,40,Oklahoma,106,3
2020-03-25,OK,40,Oklahoma,164,5
2020-03-26,OK,40,Oklahoma,248,7
2020-03-27,OK,40,Oklahoma,322,8
2020-03-28,OK,40,Oklahoma,377,15
2020-03-29,OK,40,Oklahoma,429,16
2020-03-30,OK,40,Oklahoma,481,17
2020-03-31,OK,40,Oklahoma,566,23
2020-04-01,OK,40,Oklahoma,719,30
2020-01-21,OR,41,Oregon,0,0
2020-01-22,OR,41,Oregon,0,0
2020-01-23,OR,41,Oregon,0,0
2020-01-24,OR,41,Oregon,0,0
2020-01-25,OR,41,Oregon,0,0
2020-01-26,OR,41,Oregon,0,0
2020-01-27,OR,41,Oregon,0,0
2020-01-28,OR,41,Oregon,0,0
2020-01-29,OR,41,Oregon,0,0
2020-01-30,OR,41,Oregon,0,0
2020-01-31,OR,41,Oregon,0,0
2020-02-01,OR,41,Oregon,0,0
2020-02-02,OR,41,Oregon,0,0
2020-02-03,OR,41,Oregon,0,0
2020-02-04,OR,41,Oregon,0,0
2020-02-05,OR,41,Oregon,0,0
2020-02-06,OR,41,Oregon,0,0
2020-02-07,OR,41,Oregon,0,0
2020-02-08,OR,41,Oregon,0,0
2020-02-09,OR,41,Oregon,0,0
2020-02-10,OR,41,Oregon,0,0
2020-02-11,OR,41,Oregon,0,0
2020-02-12,OR,41,Oregon,0,0
2020-02-13,OR,41,Oregon,0,0
2020-02-14,OR,41,Oregon,0,0
2020-02-15,OR,41,Oregon,0,0
2020-02-16,OR,41,Oregon,0,0
2020-02-17,OR,41,Oregon,0,0
2020-02-18,OR,41,Oregon,0,0
2020-02-19,OR,41,Oregon,0,0
2020-02-20,OR,41,Oregon,0,0
2020-02-21,OR,41,Oregon,0,0
2020-02-22,OR,41,Oregon,0,0
2020-02-23,OR,41,Oregon,0,0
2020-02-24,OR,41,Oregon,0,0
2020-02-25,OR,41,Oregon,0,0
2020-02-26,OR,41,Oregon,0,0
2020-02-27,OR,41,Oregon,0,0
2020-02-28,OR,41,Oregon,1,0
2020-02-29,OR,41,Oregon,1,0
2020-03-01,OR,41,Oregon,2,0
2020-03-02,OR,41,Oregon,2,0
2020-03-03,OR,41,Oregon,2,0
2020-03-04,OR,41,Oregon,2,0
2020-03-05,OR,41,Oregon,2,0
2020-03-06,OR,41,Oregon,2,0
2020-03-07,OR,41,Oregon,6,0
2020-03-08,OR,41,Oregon,13,0
2020-03-09,OR,41,Oregon,13,0
2020-03-10,OR,41,Oregon,14,0
2020-03-11,OR,41,Oregon,20,0
2020-03-12,OR,41,Oregon,30,0
2020-03-13,OR,41,Oregon,30,0
2020-03-14,OR,41,Oregon,36,1
2020-03-15,OR,41,Oregon,39,1
2020-03-16,OR,41,Oregon,46,1
2020-03-17,OR,41,Oregon,66,2
2020-03-18,OR,41,Oregon,74,3
2020-03-19,OR,41,Oregon,87,3
2020-03-20,OR,41,Oregon,114,3
2020-03-21,OR,41,Oregon,137,4
2020-03-22,OR,41,Oregon,161,5
2020-03-23,OR,41,Oregon,191,5
2020-03-24,OR,41,Oregon,209,8
2020-03-25,OR,41,Oregon,266,10
2020-03-26,OR,41,Oregon,316,11
2020-03-27,OR,41,Oregon,414,12
2020-03-28,OR,41,Oregon,479,13
2020-03-29,OR,41,Oregon,548,13
2020-03-30,OR,41,Oregon,606,16
2020-03-31,OR,41,Oregon,690,18
2020-04-01,OR,41,Oregon,736,19
2020-01-21,PA,42,Pennsylvania,0,0
2020-01-22,PA,42,Pennsylvania,0,0
2020-01-23,PA,42,Pennsylvania,0,0
2020-01-24,PA,42,Pennsylvania,0,0
2020-01-25,PA,42,Pennsylvania,0,0
2020-01-26,PA,42,Pennsylvania,0,0
2020-01-27,PA,42,Pennsylvania,0,0
2020-01-28,PA,42,Pennsylvania,0,0
2020-01-29,PA,42,Pennsylvania,0,0
2020-01-30,PA,42,Pennsylvania,0,0
2020-01-31,PA,42,Pennsylvania,0,0
2020-02-01,PA,42,Pennsylvania,0,0
2020-02-02,PA,42,Pennsylvania,0,0
2020-02-03,PA,42,Pennsylvania,0,0
2020-02-04,PA,42,Pennsylvania,0,0
2020-02-05,PA,42,Pennsylvania,0,0
2020-02-06,PA,42,Pennsylvania,0,0
2020-02-07,PA,42,Pennsylvania,0,0
2020-02-08,PA,42,Pennsylvania,0,0
2020-02-09,PA,42,Pennsylvania,0,0
2020-02-10,PA,42,Pennsylvania,0,0
2020-02-11,PA,42,Pennsylvania,0,0
2020-02-12,PA,42,Pennsylvania,0,0
2020-02-13,PA,42,Pennsylvania,0,0
2020-02-14,PA,42,Pennsylvania,0,0
2020-02-15,PA,42,Pennsylvania,0,0
2020-02-16,PA,42,Pennsylvania,0,0
2020-02-17,PA,42,Pennsylvania,0,0
2020-02-18,PA,42,Pennsylvania,0,0
2020-02-19,PA,42,Pennsylvania,0,0
2020-02-20,PA,42,Pennsylvania,0,0
2020-02-21,PA,42,Pennsylvania,0,0
2020-02-22,PA,42,Pennsylvania,0,0
2020-02-23,PA,42,Pennsylvania,0,0
2020-02-24,PA,42,Pennsylvania,0,0
2020-02-25,PA,42,Pennsylvania,0,0
2020-02-26,PA,42,Pennsylvania,0,0
2020-02-27,PA,42,Pennsylvania,0,0
2020-02-28,PA,42,Pennsylvania,0,0
2020-02-29,PA,42,Pennsylvania,0,0
2020-03-01,PA,42,Pennsylvania,0,0
2020-03-02,PA,42,Pennsylvania,0,0
2020-03-03,PA,42,Pennsylvania,0,0
2020-03-04,PA,42,Pennsylvania,0,0
2020-03-05,PA,42,Pennsylvania,0,0
2020-03-06,PA,42,Pennsylvania,2,0
2020-03-07,PA,42,Pennsylvania,4,0
2020-03-08,PA,42,Pennsylvania,6,0
2020-03-09,PA,42,Pennsylvania,10,0
2020-03-10,PA,42,Pennsylvania,12,0
2020-03-11,PA,42,Pennsylvania,16,0
2020-03-12,PA,42,Pennsylvania,22,0
2020-03-13,PA,42,Pennsylvania,41,0
2020-03-14,PA,42,Pennsylvania,47,0
2020-03-15,PA,42,Pennsylvania,68,0
2020-03-16,PA,42,Pennsylvania,81,0
2020-03-17,PA,42,Pennsylvania,101,0
2020-03-18,PA,42,Pennsylvania,139,1
2020-03-19,PA,42,Pennsylvania,187,1
2020-03-20,PA,42,Pennsylvania,269,1
2020-03-21,PA,42,Pennsylvania,388,2
2020-03-22,PA,42,Pennsylvania,504,3
2020-03-23,PA,42,Pennsylvania,644,6
2020-03-24,PA,42,Pennsylvania,851,7
2020-03-25,PA,42,Pennsylvania,1151,11
2020-03-26,PA,42,Pennsylvania,1690,16
2020-03-27,PA,42,Pennsylvania,2218,23
2020-03-28,PA,42,Pennsylvania,2815,35
2020-03-29,PA,42,Pennsylvania,3441,40
2020-03-30,PA,42,Pennsylvania,4156,48
2020-03-31,PA,42,Pennsylvania,4997,72
2020-04-01,PA,42,Pennsylvania,5805,74
2020-01-21,PR,72,Puerto Rico,0,0
2020-01-22,PR,72,Puerto Rico,0,0
2020-01-23,PR,72,Puerto Rico,0,0
2020-01-24,PR,72,Puerto Rico,0,0
2020-01-25,PR,72,Puerto Rico,0,0
2020-01-26,PR,72,Puerto Rico,0,0
2020-01-27,PR,72,Puerto Rico,0,0
2020-01-28,PR,72,Puerto Rico,0,0
2020-01-29,PR,72,Puerto Rico,0,0
2020-01-30,PR,72,Puerto Rico,0,0
2020-01-31,PR,72,Puerto Rico,0,0
2020-02-01,PR,72,Puerto Rico,0,0
2020-02-02,PR,72,Puerto Rico,0,0
2020-02-03,PR,72,Puerto Rico,0,0
2020-02-04,PR,72,Puerto Rico,0,0
2020-02-05,PR,72,Puerto Rico,0,0
2020-02-06,PR,72,Puerto Rico,0,0
2020-02-07,PR,72,Puerto Rico,0,0
2020-02-08,PR,72,Puerto Rico,0,0
2020-02-09,PR,72,Puerto Rico,0,0
2020-02-10,PR,72,Puerto Rico,0,0
2020-02-11,PR,72,Puerto Rico,0,0
2020-02-12,PR,72,Puerto Rico,0,0
2020-02-13,PR,72,Puerto Rico,0,0
2020-02-14,PR,72,Puerto Rico,0,0
2020-02-15,PR,72,Puerto Rico,0,0
2020-02-16,PR,72,Puerto Rico,0,0
2020-02-17,PR,72,Puerto Rico,0,0
2020-02-18,PR,72,Puerto Rico,0,0
2020-02-19,PR,72,Puerto Rico,0,0
2020-02-20,PR,72,Puerto Rico,0,0
2020-02-21,PR,72,Puerto Rico,0,0
2020-02-22,PR,72,Puerto Rico,0,0
2020-02-23,PR,72,Puerto Rico,0,0
2020-02-24,PR,72,Puerto Rico,0,0
2020-02-25,PR,72,Puerto Rico,0,0
2020-02-26,PR,72,Puerto Rico,0,0
2020-02-27,PR,72,Puerto Rico,0,0
2020-02-28,PR,72,Puerto Rico,0,0
2020-02-29,PR,72,Puerto Rico,0,0
2020-03-01,PR,72,Puerto Rico,0,0
2020-03-02,PR,72,Puerto Rico,0,0
2020-03-03,PR,72,Puerto Rico,0,0
2020-03-04,PR,72,Puerto Rico,0,0
2020-03-05,PR,72,Puerto Rico,0,0
2020-03-06,PR,72,Puerto Rico,0,0
2020-03-07,PR,72,Puerto Rico,0,0
2020-03-08,PR,72,Puerto Rico,0,0
2020-03-09,PR,72,Puerto Rico,0,0
2020-03-10,PR,72,Puerto Rico,0,0
2020-03-11,PR,72,Puerto Rico,0,0
2020-03-12,PR,72,Puerto Rico,0,0
2020-03-13,PR,72,Puerto Rico,3,0
2020-03-14,PR,72,Puerto Rico,4,0
2020-03-15,PR,72,Puerto Rico,5,0
2020-03-16,PR,72,Puerto Rico,5,0
2020-03-17,PR,72,Puerto Rico,5,0
2020-03-18,PR,72,Puerto Rico,5,0
2020-03-19,PR,72,Puerto Rico,6,0
2020-03-20,PR,72,Puerto Rico,14,0
2020-03-21,PR,72,Puerto Rico,21,1
2020-03-22,PR,72,Puerto Rico,23,1
2020-03-23,PR,72,Puerto Rico,31,2
2020-03-24,PR,72,Puerto Rico,39,2
2020-03-25,PR,72,Puerto Rico,51,2
2020-03-26,PR,72,Puerto Rico,64,2
2020-03-27,PR,72,Puerto Rico,79,3
2020-03-28,PR,72,Puerto Rico,100,3
2020-03-29,PR,72,Puerto Rico,127,5
2020-03-30,PR,72,Puerto Rico,174,6
2020-03-31,PR,72,Puerto Rico,239,8
2020-04-01,PR,72,Puerto Rico,286,11
2020-01-21,RI,44,Rhode Island,0,0
2020-01-22,RI,44,Rhode Island,0,0
2020-01-23,RI,44,Rhode Island,0,0
2020-01-24,RI,44,Rhode Island,0,0
2020-01-25,RI,44,Rhode Island,0,0
2020-01-26,RI,44,Rhode Island,0,0
2020-01-27,RI,44,Rhode Island,0,0
2020-01-28,RI,44,Rhode Island,0,0
2020-01-29,RI,44,Rhode Island,0,0
2020-01-30,RI,44,Rhode Island,0,0
2020-01-31,RI,44,Rhode Island,0,0
2020-02-01,RI,44,Rhode Island,0,0
2020-02-02,RI,44,Rhode Island,0,0
2020-02-03,RI,44,Rhode Island,0,0
2020-02-04,RI,44,Rhode Island,0,0
2020-02-05,RI,44,Rhode Island,0,0
2020-02-06,RI,44,Rhode Island,0,0
2020-02-07,RI,44,Rhode Island,0,0
2020-02-08,RI,44,Rhode Island,0,0
2020-02-09,RI,44,Rhode Island,0,0
2020-02-10,RI,44,Rhode Island,0,0
2020-02-11,RI,44,Rhode Island,0,0
2020-02-12,RI,44,Rhode Island,0,0
2020-02-13,RI,44,Rhode Island,0,0
2020-02-14,RI,44,Rhode Island,0,0
2020-02-15,RI,44,Rhode Island,0,0
2020-02-16,RI,44,Rhode Island,0,0
2020-02-17,RI,44,Rhode Island,0,0
2020-02-18,RI,44,Rhode Island,0,0
2020-02-19,RI,44,Rhode Island,0,0
2020-02-20,RI,44,Rhode Island,0,0
2020-02-21,RI,44,Rhode Island,0,0
2020-02-22,RI,44,Rhode Island,0,0
2020-02-23,RI,44,Rhode Island,0,0
2020-02-24,RI,44,Rhode Island,0,0
2020-02-25,RI,44,Rhode Island,0,0
2020-02-26,RI,44,Rhode Island,0,0
2020-02-27,RI,44,Rhode Island,0,0
2020-02-28,RI,44,Rhode Island,0,0
2020-02-29,RI,44,Rhode Island,0,0
2020-03-01,RI,44,Rhode Island,2,0
2020-03-02,RI,44,Rhode Island,2,0
2020-03-03,RI,44,Rhode Island,2,0
2020-03-04,RI,44,Rhode Island,2,0
2020-03-05,RI,44,Rhode Island,2,0
2020-03-06,RI,44,Rhode Island,3,0
2020-03-07,RI,44,Rhode Island,3,0
2020-03-08,RI,44,Rhode Island,3,0
2020-03-09,RI,44,Rhode Island,3,0
2020-03-10,RI,44,Rhode Island,5,0
2020-03-11,RI,44,Rhode Island,5,0
2020-03-12,RI,44,Rhode Island,5,0
2020-03-13,RI,44,Rhode Island,20,0
2020-03-14,RI,44,Rhode Island,20,0
2020-03-15,RI,44,Rhode Island,20,0
2020-03-16,RI,44,Rhode Island,21,0
2020-03-17,RI,44,Rhode Island,23,0
2020-03-18,RI,44,Rhode Island,33,0
2020-03-19,RI,44,Rhode Island,44,0
2020-03-20,RI,44,Rhode Island,44,0
2020-03-21,RI,44,Rhode Island,66,0
2020-03-22,RI,44,Rhode Island,83,0
2020-03-23,RI,44,Rhode Island,106,0
2020-03-24,RI,44,Rhode Island,124,0
2020-03-25,RI,44,Rhode Island,132,0
2020-03-26,RI,44,Rhode Island,165,0
2020-03-27,RI,44,Rhode Island,203,0
2020-03-28,RI,44,Rhode Island,239,2
2020-03-29,RI,44,Rhode Island,294,3
2020-03-30,RI,44,Rhode Island,408,4
2020-03-31,RI,44,Rhode Island,488,8
2020-04-01,RI,44,Rhode Island,566,10
2020-01-21,SC,45,South Carolina,0,0
2020-01-22,SC,45,South Carolina,0,0
2020-01-23,SC,45,South Carolina,0,0
2020-01-24,SC,45,South Carolina,0,0
2020-01-25,SC,45,South Carolina,0,0
2020-01-26,SC,45,South Carolina,0,0
2020-01-27,SC,45,South Carolina,0,0
2020-01-28,SC,45,South Carolina,0,0
2020-01-29,SC,45,South Carolina,0,0
2020-01-30,SC,45,South Carolina,0,0
2020-01-31,SC,45,South Carolina,0,0
2020-02-01,SC,45,South Carolina,0,0
2020-02-02,SC,45,South Carolina,0,0
2020-02-03,SC,45,South Carolina,0,0
2020-02-04,SC,45,South Carolina,0,0
2020-02-05,SC,45,South Carolina,0,0
2020-02-06,SC,45,South Carolina,0,0
2020-02-07,SC,45,South Carolina,0,0
2020-02-08,SC,45,South Carolina,0,0
2020-02-09,SC,45,South Carolina,0,0
2020-02-10,SC,45,South Carolina,0,0
2020-02-11,SC,45,South Carolina,0,0
2020-02-12,SC,45,South Carolina,0,0
2020-02-13,SC,45,South Carolina,0,0
2020-02-14,SC,45,South Carolina,0,0
2020-02-15,SC,45,South Carolina,0,0
2020-02-16,SC,45,South Carolina,0,0
2020-02-17,SC,45,South Carolina,0,0
2020-02-18,SC,45,South Carolina,0,0
2020-02-19,SC,45,South Carolina,0,0
2020-02-20,SC,45,South Carolina,0,0
2020-02-21,SC,45,South Carolina,0,0
2020-02-22,SC,45,South Carolina,0,0
2020-02-23,SC,45,South Carolina,0,0
2020-02-24,SC,45,South Carolina,0,0
2020-02-25,SC,45,South Carolina,0,0
2020-02-26,SC,45,South Carolina,0,0
2020-02-27,SC,45,South Carolina,0,0
2020-02-28,SC,45,South Carolina,0,0
2020-02-29,SC,45,South Carolina,0,0
2020-03-01,SC,45,South Carolina,0,0
2020-03-02,SC,45,South Carolina,0,0
2020-03-03,SC,45,South Carolina,0,0
2020-03-04,SC,45,South Carolina,0,0
2020-03-05,SC,45,South Carolina,0,0
2020-03-06,SC,45,South Carolina,2,0
2020-03-07,SC,45,South Carolina,2,0
2020-03-08,SC,45,South Carolina,6,0
2020-03-09,SC,45,South Carolina,7,0
2020-03-10,SC,45,South Carolina,9,0
2020-03-11,SC,45,South Carolina,10,0
2020-03-12,SC,45,South Carolina,12,0
2020-03-13,SC,45,South Carolina,13,0
2020-03-14,SC,45,South Carolina,19,0
2020-03-15,SC,45,South Carolina,28,0
2020-03-16,SC,45,South Carolina,33,1
2020-03-17,SC,45,South Carolina,47,1
2020-03-18,SC,45,South Carolina,60,1
2020-03-19,SC,45,South Carolina,81,1
2020-03-20,SC,45,South Carolina,126,3
2020-03-21,SC,45,South Carolina,172,3
2020-03-22,SC,45,South Carolina,194,3
2020-03-23,SC,45,South Carolina,299,5
2020-03-24,SC,45,South Carolina,342,7
2020-03-25,SC,45,South Carolina,424,7
2020-03-26,SC,45,South Carolina,456,9
2020-03-27,SC,45,South Carolina,539,13
2020-03-28,SC,45,South Carolina,660,15
2020-03-29,SC,45,South Carolina,774,16
2020-03-30,SC,45,South Carolina,925,18
2020-03-31,SC,45,South Carolina,1083,22
2020-04-01,SC,45,South Carolina,1293,26
2020-01-21,SD,46,South Dakota,0,0
2020-01-22,SD,46,South Dakota,0,0
2020-01-23,SD,46,South Dakota,0,0
2020-01-24,SD,46,South Dakota,0,0
2020-01-25,SD,46,South Dakota,0,0
2020-01-26,SD,46,South Dakota,0,0
2020-01-27,SD,46,South Dakota,0,0
2020-01-28,SD,46,South Dakota,0,0
2020-01-29,SD,46,South Dakota,0,0
2020-01-30,SD,46,South Dakota,0,0
2020-01-31,SD,46,South Dakota,0,0
2020-02-01,SD,46,South Dakota,0,0
2020-02-02,SD,46,South Dakota,0,0
2020-02-03,SD,46,South Dakota,0,0
2020-02-04,SD,46,South Dakota,0,0
2020-02-05,SD,46,South Dakota,0,0
2020-02-06,SD,46,South Dakota,0,0
2020-02-07,SD,46,South Dakota,0,0
2020-02-08,SD,46,South Dakota,0,0
2020-02-09,SD,46,South Dakota,0,0
2020-02-10,SD,46,South Dakota,0,0
2020-02-11,SD,46,South Dakota,0,0
2020-02-12,SD,46,South Dakota,0,0
2020-02-13,SD,46,South Dakota,0,0
2020-02-14,SD,46,South Dakota,0,0
2020-02-15,SD,46,South Dakota,0,0
2020-02-16,SD,46,South Dakota,0,0
2020-02-17,SD,46,South Dakota,0,0
2020-02-18,SD,46,South Dakota,0,0
2020-02-19,SD,46,South Dakota,0,0
2020-02-20,SD,46,South Dakota,0,0
2020-02-21,SD,46,South Dakota,0,0
2020-02-22,SD,46,South Dakota,0,0
2020-02-23,SD,46,South Dakota,0,0
2020-02-24,SD,46,South Dakota,0,0
2020-02-25,SD,46,South Dakota,0,0
2020-02-26,SD,46,South Dakota,0,0
2020-02-27,SD,46,South Dakota,0,0
2020-02-28,SD,46,South Dakota,0,0
2020-02-29,SD,46,South Dakota,0,0
2020-03-01,SD,46,South Dakota,0,0
2020-03-02,SD,46,South Dakota,0,0
2020-03-03,SD,46,South Dakota,0,0
2020-03-04,SD,46,South Dakota,0,0
2020-03-05,SD,46,South Dakota,0,0
2020-03-06,SD,46,South Dakota,0,0
2020-03-07,SD,46,South Dakota,0,0
2020-03-08,SD,46,South Dakota,0,0
2020-03-09,SD,46,South Dakota,0,0
2020-03-10,SD,46,South Dakota,5,1
